Date,Origin,Destination,Airline,Price
2025-06-03,ICN,LHR,에티하드항공,1325800
2025-06-03,ICN,LHR,아시아나항공,1571800
2025-06-04,ICN,LHR,동방항공,757400
2025-06-04,ICN,LHR,에티하드항공,1116200
2025-06-04,ICN,LHR,아시아나항공,1396800
2025-06-05,ICN,LHR,루프트한자,1193600
2025-06-05,ICN,LHR,LOT 폴란드항공,1273400
2025-06-05,ICN,LHR,아시아나항공,1446800
2025-06-05,ICN,LHR,대한항공버진 애틀랜틱항공,1499600
2025-06-06,ICN,LHR,중국남방항공,1249800
2025-06-06,ICN,LHR,자가 환승 에미레이트항공,1289713
2025-06-06,ICN,LHR,아시아나항공,1396800
2025-06-06,ICN,LHR,대한항공버진 애틀랜틱항공,1624600
2025-06-07,ICN,LHR,루프트한자,943000
2025-06-07,ICN,LHR,루프트한자,993000
2025-06-07,ICN,LHR,에티하드항공,1241800
2025-06-07,ICN,LHR,아시아나항공,1546800
2025-06-08,ICN,LHR,중국남방항공,1022800
2025-06-08,ICN,LHR,루프트한자,1047200
2025-06-08,ICN,LHR,아시아나항공,1496800
2025-06-09,ICN,LHR,중국남방항공,1022800
2025-06-09,ICN,LHR,루프트한자,1051900
2025-06-09,ICN,LHR,자가 환승 에어차이나,1103396
2025-06-09,ICN,LHR,에티하드항공아시아나항공,1222200
2025-06-09,ICN,LHR,아시아나항공,1446800
2025-06-10,ICN,LHR,루프트한자,982700
2025-06-10,ICN,LHR,중국남방항공,1022800
2025-06-10,ICN,LHR,에티하드항공,1140200
2025-06-10,ICN,LHR,에어차이나,1140665
2025-06-10,ICN,LHR,아시아나항공,1446800
2025-06-11,ICN,LHR,스위스항공운항사: 발트항공,901800
2025-06-11,ICN,LHR,루프트한자,940000
2025-06-11,ICN,LHR,중국남방항공,955300
2025-06-11,ICN,LHR,에티하드항공,991400
2025-06-12,ICN,LHR,중국남방항공,848400
2025-06-12,ICN,LHR,루프트한자,931700
2025-06-12,ICN,LHR,에어차이나,1030477
2025-06-13,ICN,LHR,중국남방항공,741600
2025-06-13,ICN,LHR,루프트한자,974000
2025-06-13,ICN,LHR,아시아나항공,1396800
2025-06-14,ICN,LHR,중국남방항공,1249800
2025-06-14,ICN,LHR,스위스항공운항사: 발트항공,1262100
2025-06-14,ICN,LHR,아시아나항공,1496800
2025-06-14,ICN,LHR,대한항공버진 애틀랜틱항공,1674600
2025-06-15,ICN,LHR,루프트한자,1063200
2025-06-15,ICN,LHR,에티하드항공,1144400
2025-06-15,ICN,LHR,아시아나항공,1546800
2025-06-16,ICN,LHR,루프트한자,1035900
2025-06-16,ICN,LHR,중국남방항공,1048800
2025-06-16,ICN,LHR,스위스항공운항사: 발트항공,1109300
2025-06-16,ICN,LHR,아시아나항공,1396800
2025-06-17,ICN,LHR,에티하드항공,1015300
2025-06-17,ICN,LHR,에티하드항공,1044400
2025-06-17,ICN,LHR,중국남방항공,1048800
2025-06-17,ICN,LHR,아시아나항공,1396800
2025-06-18,ICN,LHR,루프트한자,977300
2025-06-18,ICN,LHR,중국남방항공,977800
2025-06-18,ICN,LHR,스위스항공운항사: 발트항공,1004700
2025-06-18,ICN,LHR,에티하드항공아시아나항공,1116200
2025-06-18,ICN,LHR,아시아나항공,1396800
2025-06-19,ICN,LHR,중국남방항공,977800
