Date,Origin,Destination,Airline,Price
2025-07-11,ICN,HND,피치항공,312710
2025-07-11,ICN,HND,아시아나항공전일본공수,386700
2025-07-11,ICN,HND,대한항공일본항공,388100
2025-07-12,ICN,HND,피치항공,338634
2025-07-12,ICN,HND,아시아나항공전일본공수,386700
2025-07-12,ICN,HND,대한항공일본항공,388100
2025-07-13,ICN,HND,피치항공,348840
2025-07-13,ICN,HND,아시아나항공전일본공수,411700
2025-07-13,ICN,HND,대한항공일본항공,448100
2025-07-14,ICN,HND,대한항공일본항공,413100
2025-07-14,ICN,HND,피치항공,419644
2025-07-14,ICN,HND,아시아나항공전일본공수,436700
2025-07-15,ICN,HND,피치항공,411546
2025-07-15,ICN,HND,아시아나항공전일본공수,481700
2025-07-15,ICN,HND,대한항공일본항공,523344
2025-07-16,ICN,HND,피치항공,419642
2025-07-16,ICN,HND,아시아나항공전일본공수,436700
2025-07-16,ICN,HND,대한항공일본항공,448100
2025-07-17,ICN,HND,피치항공,338638
2025-07-17,ICN,HND,대한항공일본항공,418100
2025-07-17,ICN,HND,아시아나항공전일본공수,440714
2025-07-18,ICN,HND,피치항공,338638
2025-07-18,ICN,HND,아시아나항공전일본공수,446700
2025-07-18,ICN,HND,대한항공일본항공,448100
2025-07-19,ICN,HND,피치항공,375903
2025-07-19,ICN,HND,아시아나항공전일본공수,416700
2025-07-19,ICN,HND,대한항공일본항공,418100
2025-07-20,ICN,HND,피치항공,432612
2025-07-20,ICN,HND,아시아나항공전일본공수,446700
2025-07-20,ICN,HND,대한항공일본항공,473119
2025-07-21,ICN,HND,"자가 환승 제주항공, 전일본공수",447191
2025-07-21,ICN,HND,대한항공일본항공,578100
2025-07-21,ICN,HND,아시아나항공전일본공수,596700
2025-07-22,ICN,HND,대한항공일본항공,428100
2025-07-22,ICN,HND,아시아나항공전일본공수,471700
2025-07-22,ICN,HND,피치항공,508600
2025-07-23,ICN,HND,피치항공,337017
2025-07-23,ICN,HND,대한항공일본항공,418100
2025-07-23,ICN,HND,아시아나항공전일본공수,471498
2025-07-24,ICN,HND,피치항공,335388
2025-07-24,ICN,HND,아시아나항공전일본공수,446700
2025-07-24,ICN,HND,대한항공일본항공,448100
2025-07-25,ICN,HND,피치항공,348840
2025-07-25,ICN,HND,아시아나항공전일본공수,446700
2025-07-25,ICN,HND,대한항공일본항공,448100
2025-07-26,ICN,HND,피치항공,348840
2025-07-26,ICN,HND,아시아나항공전일본공수,481700
2025-07-26,ICN,HND,대한항공일본항공,518100
2025-07-27,ICN,HND,피치항공,353220
2025-07-27,ICN,HND,아시아나항공전일본공수,446700
2025-07-27,ICN,HND,대한항공일본항공,468100
2025-07-28,ICN,HND,피치항공,356456
2025-07-28,ICN,HND,아시아나항공전일본공수,446700
2025-07-28,ICN,HND,대한항공일본항공,448100
2025-07-29,ICN,HND,피치항공,379144
2025-07-29,ICN,HND,아시아나항공전일본공수,481700
2025-07-29,ICN,HND,대한항공일본항공,518100
2025-07-30,ICN,HND,피치항공,364840
2025-07-30,ICN,HND,대한항공일본항공,468100
2025-07-30,ICN,HND,아시아나항공전일본공수,481700
2025-07-31,ICN,HND,피치항공,337017
2025-07-31,ICN,HND,아시아나항공전일본공수,476700
2025-07-31,ICN,HND,대한항공일본항공,478100
2025-08-01,ICN,HND,피치항공,348840
2025-08-01,ICN,HND,아시아나항공전일본공수,446700
2025-08-01,ICN,HND,대한항공일본항공,448100
2025-08-02,ICN,HND,피치항공,359701
2025-08-02,ICN,HND,아시아나항공전일본공수,446700
2025-08-02,ICN,HND,대한항공일본항공,448100
2025-08-03,ICN,HND,피치항공,403448
2025-08-03,ICN,HND,아시아나항공전일본공수,446700
2025-08-03,ICN,HND,대한항공일본항공,538100
2025-08-04,ICN,HND,대한항공일본항공,448100
2025-08-04,ICN,HND,피치항공,533068
2025-08-04,ICN,HND,아시아나항공전일본공수,556700
2025-08-05,ICN,HND,아시아나항공전일본공수,556700
2025-08-05,ICN,HND,피치항공,570200
2025-08-05,ICN,HND,대한항공일본항공,608100
2025-08-06,ICN,HND,피치항공,471494
2025-08-06,ICN,HND,아시아나항공전일본공수,516700
2025-08-06,ICN,HND,대한항공일본항공,568100
2025-08-07,ICN,HND,피치항공,507144
2025-08-07,ICN,HND,아시아나항공전일본공수,586700
2025-08-07,ICN,HND,대한항공일본항공,595000
2025-08-08,ICN,HND,대한항공일본항공,448100
2025-08-08,ICN,HND,피치항공,451200
2025-08-08,ICN,HND,아시아나항공전일본공수,506700
2025-08-09,ICN,HND,대한항공일본항공,448100
2025-08-09,ICN,HND,피치항공,467200
2025-08-09,ICN,HND,아시아나항공전일본공수,516700
2025-08-10,ICN,HND,피치항공,445200
2025-08-10,ICN,HND,대한항공일본항공,468100
2025-08-10,ICN,HND,아시아나항공전일본공수,506700
2025-08-11,ICN,HND,대한항공일본항공,448100
2025-08-11,ICN,HND,피치항공,481212
2025-08-11,ICN,HND,아시아나항공전일본공수,568706
2025-08-12,ICN,HND,대한항공일본항공,468100
2025-08-12,ICN,HND,피치항공,500663
2025-08-12,ICN,HND,아시아나항공전일본공수,539549
2025-08-13,ICN,HND,대한항공일본항공,518100
2025-08-13,ICN,HND,피치항공,527600
2025-08-13,ICN,HND,아시아나항공전일본공수,596700
2025-08-14,ICN,HND,피치항공,497423
2025-08-14,ICN,HND,대한항공일본항공,546030
2025-08-14,ICN,HND,아시아나항공전일본공수,580056
2025-08-15,ICN,HND,대한항공일본항공,528100
2025-08-15,ICN,HND,피치항공,529823
2025-08-15,ICN,HND,아시아나항공전일본공수,536700
2025-08-16,ICN,HND,대한항공일본항공,502283
2025-08-16,ICN,HND,피치항공,537929
2025-08-16,ICN,HND,아시아나항공전일본공수,542790
2025-08-17,ICN,HND,피치항공,431200
2025-08-17,ICN,HND,아시아나항공전일본공수,496700
2025-08-17,ICN,HND,대한항공일본항공,578100
2025-08-18,ICN,HND,피치항공,380761
2025-08-18,ICN,HND,대한항공일본항공,448100
2025-08-18,ICN,HND,아시아나항공전일본공수,471700
2025-08-19,ICN,HND,피치항공,403448
2025-08-19,ICN,HND,대한항공일본항공,483100
2025-08-19,ICN,HND,아시아나항공전일본공수,496700
2025-08-20,ICN,HND,피치항공,382380
2025-08-20,ICN,HND,대한항공일본항공,418100
2025-08-20,ICN,HND,아시아나항공전일본공수,471700
2025-08-21,ICN,HND,피치항공,411549
2025-08-21,ICN,HND,대한항공일본항공,448100
2025-08-21,ICN,HND,아시아나항공전일본공수,471498
2025-08-22,ICN,HND,피치항공,361321
2025-08-22,ICN,HND,대한항공일본항공,418100
2025-08-22,ICN,HND,아시아나항공전일본공수,446700
