Date,Origin,Destination,Airline,Price
2025-06-08,ICN,SEA,대한항공델타항공,1500800
2025-06-08,ICN,SEA,델타항공대한항공,1500800
2025-06-08,ICN,SEA,아시아나항공,1813000
2025-06-09,ICN,SEA,하와이안항공알래스카항공,1245200
2025-06-09,ICN,SEA,중화항공,1301300
2025-06-09,ICN,SEA,대한항공델타항공,1500800
2025-06-09,ICN,SEA,델타항공대한항공,1500800
2025-06-09,ICN,SEA,아시아나항공,1763000
2025-06-10,ICN,SEA,대한항공델타항공,1500800
2025-06-10,ICN,SEA,아시아나항공,1763000
2025-06-10,ICN,SEA,델타항공대한항공,1800800
2025-06-11,ICN,SEA,대한항공델타항공,1425800
2025-06-11,ICN,SEA,델타항공대한항공,1550800
2025-06-11,ICN,SEA,아시아나항공,1763000
2025-06-12,ICN,SEA,대한항공델타항공,1500800
2025-06-12,ICN,SEA,델타항공대한항공,1625800
2025-06-12,ICN,SEA,아시아나항공,1663000
2025-06-13,ICN,SEA,대한항공델타항공,1515800
2025-06-13,ICN,SEA,델타항공대한항공,1640800
2025-06-13,ICN,SEA,아시아나항공,1663000
2025-06-14,ICN,SEA,대한항공델타항공,1575800
2025-06-14,ICN,SEA,델타항공대한항공,1575800
2025-06-14,ICN,SEA,아시아나항공,1738000
2025-06-15,ICN,SEA,대한항공델타항공,1575800
2025-06-15,ICN,SEA,아시아나항공,1738000
2025-06-15,ICN,SEA,델타항공대한항공,1875800
2025-06-16,ICN,SEA,대한항공델타항공,1524000
2025-06-16,ICN,SEA,델타항공대한항공,1524000
2025-06-16,ICN,SEA,아시아나항공,1763000
2025-06-17,ICN,SEA,대한항공델타항공,1449000
2025-06-17,ICN,SEA,델타항공대한항공,1449000
2025-06-17,ICN,SEA,아시아나항공,1588000
2025-06-18,ICN,SEA,대한항공델타항공,1440800
2025-06-18,ICN,SEA,델타항공대한항공,1625800
2025-06-18,ICN,SEA,아시아나항공,1763000
2025-06-19,ICN,SEA,대한항공델타항공,1440800
2025-06-19,ICN,SEA,중화항공,1467600
2025-06-19,ICN,SEA,아시아나항공,1588000
2025-06-19,ICN,SEA,델타항공대한항공,1715800
2025-06-20,ICN,SEA,대한항공델타항공,1440800
